zipcode,HUC8,HUC4,triplet1,triplet2,triplet3,triplet1last,triplet2last,triplet3last
2872,1090004,109,1090004,1090001,1090003,0004,0001,0003
2885,1090004,109,1090004,1090001,1090003,0004,0001,0003
2886,1090004,109,1090004,1090001,1090003,0004,0001,0003
2888,1090004,109,1090004,1090001,1090003,0004,0001,0003
2889,1090004,109,1090004,1090001,1090003,0004,0001,0003
2893,1090004,109,1090004,1090001,1090003,0004,0001,0003
2903,1090004,109,1090004,1090001,1090003,0004,0001,0003
2904,1090004,109,1090004,1090001,1090003,0004,0001,0003
2905,1090004,109,1090004,1090001,1090003,0004,0001,0003
2906,1090004,109,1090004,1090001,1090003,0004,0001,0003
2907,1090004,109,1090004,1090001,1090003,0004,0001,0003
2908,1090004,109,1090004,1090001,1090003,0004,0001,0003
2909,1090004,109,1090004,1090001,1090003,0004,0001,0003
2910,1090004,109,1090004,1090001,1090003,0004,0001,0003
2911,1090004,109,1090004,1090001,1090003,0004,0001,0003
2912,1090004,109,1090004,1090001,1090003,0004,0001,0003
2914,1090004,109,1090004,1090001,1090003,0004,0001,0003
2915,1090004,109,1090004,1090001,1090003,0004,0001,0003
2916,1090004,109,1090004,1090001,1090003,0004,0001,0003
2918,1090004,109,1090004,1090001,1090003,0004,0001,0003
2919,1090004,109,1090004,1090001,1090003,0004,0001,0003
2920,1090004,109,1090004,1090001,1090003,0004,0001,0003
2921,1090004,109,1090004,1090001,1090003,0004,0001,0003
2804,1090005,109,1090005,1090003,1090004,0005,0003,0004
2807,1090005,109,1090005,1090003,1090004,0005,0003,0004
2808,1090005,109,1090005,1090003,1090004,0005,0003,0004
2812,1090005,109,1090005,1090003,1090004,0005,0003,0004
2813,1090005,109,1090005,1090003,1090004,0005,0003,0004
2832,1090005,109,1090005,1090003,1090004,0005,0003,0004
2833,1090005,109,1090005,1090003,1090004,0005,0003,0004
2836,1090005,109,1090005,1090003,1090004,0005,0003,0004
2873,1090005,109,1090005,1090003,1090004,0005,0003,0004
2875,1090005,109,1090005,1090003,1090004,0005,0003,0004
2879,1090005,109,1090005,1090003,1090004,0005,0003,0004
2881,1090005,109,1090005,1090003,1090004,0005,0003,0004
2892,1090005,109,1090005,1090003,1090004,0005,0003,0004
2894,1090005,109,1090005,1090003,1090004,0005,0003,0004
2898,1090005,109,1090005,1090003,1090004,0005,0003,0004
12808,2020001,202,2020001,2020002,2020003,0001,0002,0003
12817,2020001,202,2020001,2020002,2020003,0001,0002,0003
12842,2020001,202,2020001,2020002,2020003,0001,0002,0003
12843,2020001,202,2020001,2020002,2020003,0001,0002,0003
12851,2020001,202,2020001,2020002,2020003,0001,0002,0003
12857,2020001,202,2020001,2020002,2020003,0001,0002,0003
12858,2020001,202,2020001,2020002,2020003,0001,0002,0003
12860,2020001,202,2020001,2020002,2020003,0001,0002,0003
12862,2020001,202,2020001,2020002,2020003,0001,0002,0003
12864,2020001,202,2020001,2020002,2020003,0001,0002,0003
12870,2020001,202,2020001,2020002,2020003,0001,0002,0003
12872,2020001,202,2020001,2020002,2020003,0001,0002,0003
12885,2020001,202,2020001,2020002,2020003,0001,0002,0003
12886,2020001,202,2020001,2020002,2020003,0001,0002,0003
12117,2020002,202,2020002,2020001,2020004,0002,0001,0004
12134,2020002,202,2020002,2020001,2020004,0002,0001,0004
1220,2020003,202,2020003,2020002,2020001,0003,0002,0001
1224,2020003,202,2020003,2020002,2020001,0003,0002,0001
1225,2020003,202,2020003,2020002,2020001,0003,0002,0001
5250,2020003,202,2020003,2020002,2020001,0003,0002,0001
5254,2020003,202,2020003,2020002,2020001,0003,0002,0001
5255,2020003,202,2020003,2020002,2020001,0003,0002,0001
5257,2020003,202,2020003,2020002,2020001,0003,0002,0001
5260,2020003,202,2020003,2020002,2020001,0003,0002,0001
5261,2020003,202,2020003,2020002,2020001,0003,0002,0001
12022,2020003,202,2020003,2020002,2020001,0003,0002,0001
12028,2020003,202,2020003,2020002,2020001,0003,0002,0001
12057,2020003,202,2020003,2020002,2020001,0003,0002,0001
12090,2020003,202,2020003,2020002,2020001,0003,0002,0001
12094,2020003,202,2020003,2020002,2020001,0003,0002,0001
12118,2020003,202,2020003,2020002,2020001,0003,0002,0001
12121,2020003,202,2020003,2020002,2020001,0003,0002,0001
12151,2020003,202,2020003,2020002,2020001,0003,0002,0001
12154,2020003,202,2020003,2020002,2020001,0003,0002,0001
12170,2020003,202,2020003,2020002,2020001,0003,0002,0001
12182,2020003,202,2020003,2020002,2020001,0003,0002,0001
12185,2020003,202,2020003,2020002,2020001,0003,0002,0001
12803,2020003,202,2020003,2020002,2020001,0003,0002,0001
12816,2020003,202,2020003,2020002,2020001,0003,0002,0001
12823,2020003,202,2020003,2020002,2020001,0003,0002,0001
12831,2020003,202,2020003,2020002,2020001,0003,0002,0001
12833,2020003,202,2020003,2020002,2020001,0003,0002,0001
12834,2020003,202,2020003,2020002,2020001,0003,0002,0001
12863,2020003,202,2020003,2020002,2020001,0003,0002,0001
12865,2020003,202,2020003,2020002,2020001,0003,0002,0001
12866,2020003,202,2020003,2020002,2020001,0003,0002,0001
12871,2020003,202,2020003,2020002,2020001,0003,0002,0001
12873,2020003,202,2020003,2020002,2020001,0003,0002,0001
12884,2020003,202,2020003,2020002,2020001,0003,0002,0001
12008,2020004,202,2020004,2020002,2020005,0004,0002,0005
12047,2020004,202,2020004,2020002,2020005,0004,0002,0005
12068,2020004,202,2020004,2020002,2020005,0004,0002,0005
12095,2020004,202,2020004,2020002,2020005,0004,0002,0005
12137,2020004,202,2020004,2020002,2020005,0004,0002,0005
12150,2020004,202,2020004,2020002,2020005,0004,0002,0005
12177,2020004,202,2020004,2020002,2020005,0004,0002,0005
12302,2020004,202,2020004,2020002,2020005,0004,0002,0005
12304,2020004,202,2020004,2020002,2020005,0004,0002,0005
12305,2020004,202,2020004,2020002,2020005,0004,0002,0005
12307,2020004,202,2020004,2020002,2020005,0004,0002,0005
12308,2020004,202,2020004,2020002,2020005,0004,0002,0005
12309,2020004,202,2020004,2020002,2020005,0004,0002,0005
13304,2020004,202,2020004,2020002,2020005,0004,0002,0005
13317,2020004,202,2020004,2020002,2020005,0004,0002,0005
13319,2020004,202,2020004,2020002,2020005,0004,0002,0005
13321,2020004,202,2020004,2020002,2020005,0004,0002,0005
13323,2020004,202,2020004,2020002,2020005,0004,0002,0005
13324,2020004,202,2020004,2020002,2020005,0004,0002,0005
13328,2020004,202,2020004,2020002,2020005,0004,0002,0005
13329,2020004,202,2020004,2020002,2020005,0004,0002,0005
13339,2020004,202,2020004,2020002,2020005,0004,0002,0005
13340,2020004,202,2020004,2020002,2020005,0004,0002,0005
13350,2020004,202,2020004,2020002,2020005,0004,0002,0005
13352,2020004,202,2020004,2020002,2020005,0004,0002,0005
13354,2020004,202,2020004,2020002,2020005,0004,0002,0005
13365,2020004,202,2020004,2020002,2020005,0004,0002,0005
13403,2020004,202,2020004,2020002,2020005,0004,0002,0005
13406,2020004,202,2020004,2020002,2020005,0004,0002,0005
13410,2020004,202,2020004,2020002,2020005,0004,0002,0005
13413,2020004,202,2020004,2020002,2020005,0004,0002,0005
13416,2020004,202,2020004,2020002,2020005,0004,0002,0005
13417,2020004,202,2020004,2020002,2020005,0004,0002,0005
13424,2020004,202,2020004,2020002,2020005,0004,0002,0005
13428,2020004,202,2020004,2020002,2020005,0004,0002,0005
13431,2020004,202,2020004,2020002,2020005,0004,0002,0005
13435,2020004,202,2020004,2020002,2020005,0004,0002,0005
13441,2020004,202,2020004,2020002,2020005,0004,0002,0005
13452,2020004,202,2020004,2020002,2020005,0004,0002,0005
13454,2020004,202,2020004,2020002,2020005,0004,0002,0005
13456,2020004,202,2020004,2020002,2020005,0004,0002,0005
13469,2020004,202,2020004,2020002,2020005,0004,0002,0005
13470,2020004,202,2020004,2020002,2020005,0004,0002,0005
13486,2020004,202,2020004,2020002,2020005,0004,0002,0005
13490,2020004,202,2020004,2020002,2020005,0004,0002,0005
13492,2020004,202,2020004,2020002,2020005,0004,0002,0005
13495,2020004,202,2020004,2020002,2020005,0004,0002,0005
13501,2020004,202,2020004,2020002,2020005,0004,0002,0005
13502,2020004,202,2020004,2020002,2020005,0004,0002,0005
12023,2020005,202,2020005,2020004,2020006,0005,0004,0006
12035,2020005,202,2020005,2020004,2020006,0005,0004,0006
12071,2020005,202,2020005,2020004,2020006,0005,0004,0006
12076,2020005,202,2020005,2020004,2020006,0005,0004,0006
12092,2020005,202,2020005,2020004,2020006,0005,0004,0006
12131,2020005,202,2020005,2020004,2020006,0005,0004,0006
12157,2020005,202,2020005,2020004,2020006,0005,0004,0006
12160,2020005,202,2020005,2020004,2020006,0005,0004,0006
12187,2020005,202,2020005,2020004,2020006,0005,0004,0006
12194,2020005,202,2020005,2020004,2020006,0005,0004,0006
12407,2020005,202,2020005,2020004,2020006,0005,0004,0006
12424,2020005,202,2020005,2020004,2020006,0005,0004,0006
12439,2020005,202,2020005,2020004,2020006,0005,0004,0006
12442,2020005,202,2020005,2020004,2020006,0005,0004,0006
12444,2020005,202,2020005,2020004,2020006,0005,0004,0006
12452,2020005,202,2020005,2020004,2020006,0005,0004,0006
12454,2020005,202,2020005,2020004,2020006,0005,0004,0006
12468,2020005,202,2020005,2020004,2020006,0005,0004,0006
12485,2020005,202,2020005,2020004,2020006,0005,0004,0006
12496,2020005,202,2020005,2020004,2020006,0005,0004,0006
12007,2020006,202,2020006,2020003,2020008,0006,0003,0008
12015,2020006,202,2020006,2020003,2020008,0006,0003,0008
12018,2020006,202,2020006,2020003,2020008,0006,0003,0008
12024,2020006,202,2020006,2020003,2020008,0006,0003,0008
12033,2020006,202,2020006,2020003,2020008,0006,0003,0008
12041,2020006,202,2020006,2020003,2020008,0006,0003,0008
12042,2020006,202,2020006,2020003,2020008,0006,0003,0008
12045,2020006,202,2020006,2020003,2020008,0006,0003,0008
12046,2020006,202,2020006,2020003,2020008,0006,0003,0008
12051,2020006,202,2020006,2020003,2020008,0006,0003,0008
12054,2020006,202,2020006,2020003,2020008,0006,0003,0008
12056,2020006,202,2020006,2020003,2020008,0006,0003,0008
12058,2020006,202,2020006,2020003,2020008,0006,0003,0008
12060,2020006,202,2020006,2020003,2020008,0006,0003,0008
12061,2020006,202,2020006,2020003,2020008,0006,0003,0008
12062,2020006,202,2020006,2020003,2020008,0006,0003,0008
12063,2020006,202,2020006,2020003,2020008,0006,0003,0008
12067,2020006,202,2020006,2020003,2020008,0006,0003,0008
12075,2020006,202,2020006,2020003,2020008,0006,0003,0008
12077,2020006,202,2020006,2020003,2020008,0006,0003,0008
12082,2020006,202,2020006,2020003,2020008,0006,0003,0008
12083,2020006,202,2020006,2020003,2020008,0006,0003,0008
12084,2020006,202,2020006,2020003,2020008,0006,0003,0008
12085,2020006,202,2020006,2020003,2020008,0006,0003,0008
12087,2020006,202,2020006,2020003,2020008,0006,0003,0008
12106,2020006,202,2020006,2020003,2020008,0006,0003,0008
12115,2020006,202,2020006,2020003,2020008,0006,0003,0008
12120,2020006,202,2020006,2020003,2020008,0006,0003,0008
12123,2020006,202,2020006,2020003,2020008,0006,0003,0008
12124,2020006,202,2020006,2020003,2020008,0006,0003,0008
12125,2020006,202,2020006,2020003,2020008,0006,0003,0008
12130,2020006,202,2020006,2020003,2020008,0006,0003,0008
12132,2020006,202,2020006,2020003,2020008,0006,0003,0008
12136,2020006,202,2020006,2020003,2020008,0006,0003,0008
12140,2020006,202,2020006,2020003,2020008,0006,0003,0008
12143,2020006,202,2020006,2020003,2020008,0006,0003,0008
12144,2020006,202,2020006,2020003,2020008,0006,0003,0008
12153,2020006,202,2020006,2020003,2020008,0006,0003,0008
12156,2020006,202,2020006,2020003,2020008,0006,0003,0008
12158,2020006,202,2020006,2020003,2020008,0006,0003,0008
12159,2020006,202,2020006,2020003,2020008,0006,0003,0008
12161,2020006,202,2020006,2020003,2020008,0006,0003,0008
12168,2020006,202,2020006,2020003,2020008,0006,0003,0008
12169,2020006,202,2020006,2020003,2020008,0006,0003,0008
12172,2020006,202,2020006,2020003,2020008,0006,0003,0008
12173,2020006,202,2020006,2020003,2020008,0006,0003,0008
12174,2020006,202,2020006,2020003,2020008,0006,0003,0008
12176,2020006,202,2020006,2020003,2020008,0006,0003,0008
12184,2020006,202,2020006,2020003,2020008,0006,0003,0008
12186,2020006,202,2020006,2020003,2020008,0006,0003,0008
12192,2020006,202,2020006,2020003,2020008,0006,0003,0008
12193,2020006,202,2020006,2020003,2020008,0006,0003,0008
12195,2020006,202,2020006,2020003,2020008,0006,0003,0008
12196,2020006,202,2020006,2020003,2020008,0006,0003,0008
12198,2020006,202,2020006,2020003,2020008,0006,0003,0008
12202,2020006,202,2020006,2020003,2020008,0006,0003,0008
12203,2020006,202,2020006,2020003,2020008,0006,0003,0008
12204,2020006,202,2020006,2020003,2020008,0006,0003,0008
12206,2020006,202,2020006,2020003,2020008,0006,0003,0008
12207,2020006,202,2020006,2020003,2020008,0006,0003,0008
12208,2020006,202,2020006,2020003,2020008,0006,0003,0008
12209,2020006,202,2020006,2020003,2020008,0006,0003,0008
12210,2020006,202,2020006,2020003,2020008,0006,0003,0008
12222,2020006,202,2020006,2020003,2020008,0006,0003,0008
12226,2020006,202,2020006,2020003,2020008,0006,0003,0008
12405,2020006,202,2020006,2020003,2020008,0006,0003,0008
12409,2020006,202,2020006,2020003,2020008,0006,0003,0008
12412,2020006,202,2020006,2020003,2020008,0006,0003,0008
12413,2020006,202,2020006,2020003,2020008,0006,0003,0008
12414,2020006,202,2020006,2020003,2020008,0006,0003,0008
12416,2020006,202,2020006,2020003,2020008,0006,0003,0008
12418,2020006,202,2020006,2020003,2020008,0006,0003,0008
12422,2020006,202,2020006,2020003,2020008,0006,0003,0008
12423,2020006,202,2020006,2020003,2020008,0006,0003,0008
12431,2020006,202,2020006,2020003,2020008,0006,0003,0008
12432,2020006,202,2020006,2020003,2020008,0006,0003,0008
12433,2020006,202,2020006,2020003,2020008,0006,0003,0008
12448,2020006,202,2020006,2020003,2020008,0006,0003,0008
12449,2020006,202,2020006,2020003,2020008,0006,0003,0008
12451,2020006,202,2020006,2020003,2020008,0006,0003,0008
12453,2020006,202,2020006,2020003,2020008,0006,0003,0008
12456,2020006,202,2020006,2020003,2020008,0006,0003,0008
12457,2020006,202,2020006,2020003,2020008,0006,0003,0008
12460,2020006,202,2020006,2020003,2020008,0006,0003,0008
12463,2020006,202,2020006,2020003,2020008,0006,0003,0008
12469,2020006,202,2020006,2020003,2020008,0006,0003,0008
12470,2020006,202,2020006,2020003,2020008,0006,0003,0008
12473,2020006,202,2020006,2020003,2020008,0006,0003,0008
12475,2020006,202,2020006,2020003,2020008,0006,0003,0008
12477,2020006,202,2020006,2020003,2020008,0006,0003,0008
12480,2020006,202,2020006,2020003,2020008,0006,0003,0008
12481,2020006,202,2020006,2020003,2020008,0006,0003,0008
12482,2020006,202,2020006,2020003,2020008,0006,0003,0008
12490,2020006,202,2020006,2020003,2020008,0006,0003,0008
12491,2020006,202,2020006,2020003,2020008,0006,0003,0008
12495,2020006,202,2020006,2020003,2020008,0006,0003,0008
12498,2020006,202,2020006,2020003,2020008,0006,0003,0008
12502,2020006,202,2020006,2020003,2020008,0006,0003,0008
12503,2020006,202,2020006,2020003,2020008,0006,0003,0008
12504,2020006,202,2020006,2020003,2020008,0006,0003,0008
12507,2020006,202,2020006,2020003,2020008,0006,0003,0008
12513,2020006,202,2020006,2020003,2020008,0006,0003,0008
12516,2020006,202,2020006,2020003,2020008,0006,0003,0008
12517,2020006,202,2020006,2020003,2020008,0006,0003,0008
12521,2020006,202,2020006,2020003,2020008,0006,0003,0008
12523,2020006,202,2020006,2020003,2020008,0006,0003,0008
12526,2020006,202,2020006,2020003,2020008,0006,0003,0008
12530,2020006,202,2020006,2020003,2020008,0006,0003,0008
12534,2020006,202,2020006,2020003,2020008,0006,0003,0008
12544,2020006,202,2020006,2020003,2020008,0006,0003,0008
12565,2020006,202,2020006,2020003,2020008,0006,0003,0008
12583,2020006,202,2020006,2020003,2020008,0006,0003,0008
10914,2020008,202,2020008,2020006,2020007,0008,0006,0007
10928,2020008,202,2020008,2020006,2020007,0008,0006,0007
10930,2020008,202,2020008,2020006,2020007,0008,0006,0007
10953,2020008,202,2020008,2020006,2020007,0008,0006,0007
10992,2020008,202,2020008,2020006,2020007,0008,0006,0007
10996,2020008,202,2020008,2020006,2020007,0008,0006,0007
12429,2020008,202,2020008,2020006,2020007,0008,0006,0007
12508,2020008,202,2020008,2020006,2020007,0008,0006,0007
12512,2020008,202,2020008,2020006,2020007,0008,0006,0007
12514,2020008,202,2020008,2020006,2020007,0008,0006,0007
12518,2020008,202,2020008,2020006,2020007,0008,0006,0007
12520,2020008,202,2020008,2020006,2020007,0008,0006,0007
12524,2020008,202,2020008,2020006,2020007,0008,0006,0007
12527,2020008,202,2020008,2020006,2020007,0008,0006,0007
12533,2020008,202,2020008,2020006,2020007,0008,0006,0007
12538,2020008,202,2020008,2020006,2020007,0008,0006,0007
12540,2020008,202,2020008,2020006,2020007,0008,0006,0007
12542,2020008,202,2020008,2020006,2020007,0008,0006,0007
12543,2020008,202,2020008,2020006,2020007,0008,0006,0007
12547,2020008,202,2020008,2020006,2020007,0008,0006,0007
12550,2020008,202,2020008,2020006,2020007,0008,0006,0007
12553,2020008,202,2020008,2020006,2020007,0008,0006,0007
12569,2020008,202,2020008,2020006,2020007,0008,0006,0007
12574,2020008,202,2020008,2020006,2020007,0008,0006,0007
12577,2020008,202,2020008,2020006,2020007,0008,0006,0007
12578,2020008,202,2020008,2020006,2020007,0008,0006,0007
12580,2020008,202,2020008,2020006,2020007,0008,0006,0007
12585,2020008,202,2020008,2020006,2020007,0008,0006,0007
12590,2020008,202,2020008,2020006,2020007,0008,0006,0007
12601,2020008,202,2020008,2020006,2020007,0008,0006,0007
12603,2020008,202,2020008,2020006,2020007,0008,0006,0007
12604,2020008,202,2020008,2020006,2020007,0008,0006,0007
13111,4140101,414,4140101,4140102,4140203,0101,0102,0203
13156,4140101,414,4140101,4140102,4140203,0101,0102,0203
14413,4140101,414,4140101,4140102,4140203,0101,0102,0203
14445,4140101,414,4140101,4140102,4140203,0101,0102,0203
14453,4140101,414,4140101,4140102,4140203,0101,0102,0203
14506,4140101,414,4140101,4140102,4140203,0101,0102,0203
14516,4140101,414,4140101,4140102,4140203,0101,0102,0203
14519,4140101,414,4140101,4140102,4140203,0101,0102,0203
14526,4140101,414,4140101,4140102,4140203,0101,0102,0203
14534,4140101,414,4140101,4140102,4140203,0101,0102,0203
14542,4140101,414,4140101,4140102,4140203,0101,0102,0203
14551,4140101,414,4140101,4140102,4140203,0101,0102,0203
14555,4140101,414,4140101,4140102,4140203,0101,0102,0203
14580,4140101,414,4140101,4140102,4140203,0101,0102,0203
14589,4140101,414,4140101,4140102,4140203,0101,0102,0203
14590,4140101,414,4140101,4140102,4140203,0101,0102,0203
14609,4140101,414,4140101,4140102,4140203,0101,0102,0203
14610,4140101,414,4140101,4140102,4140203,0101,0102,0203
14618,4140101,414,4140101,4140102,4140203,0101,0102,0203
14622,4140101,414,4140101,4140102,4140203,0101,0102,0203
14625,4140101,414,4140101,4140102,4140203,0101,0102,0203
13083,4140102,414,4140102,4140202,4140203,0102,0202,0203
13114,4140102,414,4140102,4140202,4140203,0102,0202,0203
13121,4140102,414,4140102,4140202,4140203,0102,0202,0203
13131,4140102,414,4140102,4140202,4140203,0102,0202,0203
13142,4140102,414,4140102,4140202,4140203,0102,0202,0203
13144,4140102,414,4140102,4140202,4140203,0102,0202,0203
13145,4140102,414,4140102,4140202,4140203,0102,0202,0203
13437,4140102,414,4140102,4140202,4140203,0102,0202,0203
13611,4140102,414,4140102,4140202,4140203,0102,0202,0203
13636,4140102,414,4140102,4140202,4140203,0102,0202,0203
13659,4140102,414,4140102,4140202,4140203,0102,0202,0203
13661,4140102,414,4140102,4140202,4140203,0102,0202,0203
13674,4140102,414,4140102,4140202,4140203,0102,0202,0203
13682,4140102,414,4140102,4140202,4140203,0102,0202,0203
13021,4140201,414,4140201,4140101,4140203,0201,0101,0203
13024,4140201,414,4140201,4140101,4140203,0201,0101,0203
13026,4140201,414,4140201,4140101,4140203,0201,0101,0203
13031,4140201,414,4140201,4140101,4140203,0201,0101,0203
13034,4140201,414,4140201,4140101,4140203,0201,0101,0203
13060,4140201,414,4140201,4140101,4140203,0201,0101,0203
13062,4140201,414,4140201,4140101,4140203,0201,0101,0203
13065,4140201,414,4140201,4140101,4140203,0201,0101,0203
13068,4140201,414,4140201,4140101,4140203,0201,0101,0203
13071,4140201,414,4140201,4140101,4140203,0201,0101,0203
13073,4140201,414,4140201,4140101,4140203,0201,0101,0203
13080,4140201,414,4140201,4140101,4140203,0201,0101,0203
13081,4140201,414,4140201,4140101,4140203,0201,0101,0203
13092,4140201,414,4140201,4140101,4140203,0201,0101,0203
13102,4140201,414,4140201,4140101,4140203,0201,0101,0203
13108,4140201,414,4140201,4140101,4140203,0201,0101,0203
13110,4140201,414,4140201,4140101,4140203,0201,0101,0203
13112,4140201,414,4140201,4140101,4140203,0201,0101,0203
13113,4140201,414,4140201,4140101,4140203,0201,0101,0203
13117,4140201,414,4140201,4140101,4140203,0201,0101,0203
13118,4140201,414,4140201,4140101,4140203,0201,0101,0203
13119,4140201,414,4140201,4140101,4140203,0201,0101,0203
13120,4140201,414,4140201,4140101,4140203,0201,0101,0203
13140,4140201,414,4140201,4140101,4140203,0201,0101,0203
13146,4140201,414,4140201,4140101,4140203,0201,0101,0203
13147,4140201,414,4140201,4140101,4140203,0201,0101,0203
13148,4140201,414,4140201,4140101,4140203,0201,0101,0203
13152,4140201,414,4140201,4140101,4140203,0201,0101,0203
13153,4140201,414,4140201,4140101,4140203,0201,0101,0203
13154,4140201,414,4140201,4140101,4140203,0201,0101,0203
13160,4140201,414,4140201,4140101,4140203,0201,0101,0203
13164,4140201,414,4140201,4140101,4140203,0201,0101,0203
13165,4140201,414,4140201,4140101,4140203,0201,0101,0203
13166,4140201,414,4140201,4140101,4140203,0201,0101,0203
13202,4140201,414,4140201,4140101,4140203,0201,0101,0203
13203,4140201,414,4140201,4140101,4140203,0201,0101,0203
13204,4140201,414,4140201,4140101,4140203,0201,0101,0203
13205,4140201,414,4140201,4140101,4140203,0201,0101,0203
13206,4140201,414,4140201,4140101,4140203,0201,0101,0203
13207,4140201,414,4140201,4140101,4140203,0201,0101,0203
13208,4140201,414,4140201,4140101,4140203,0201,0101,0203
13209,4140201,414,4140201,4140101,4140203,0201,0101,0203
13215,4140201,414,4140201,4140101,4140203,0201,0101,0203
13219,4140201,414,4140201,4140101,4140203,0201,0101,0203
13290,4140201,414,4140201,4140101,4140203,0201,0101,0203
14415,4140201,414,4140201,4140101,4140203,0201,0101,0203
14425,4140201,414,4140201,4140101,4140203,0201,0101,0203
14432,4140201,414,4140201,4140101,4140203,0201,0101,0203
14441,4140201,414,4140201,4140101,4140203,0201,0101,0203
14456,4140201,414,4140201,4140101,4140203,0201,0101,0203
14463,4140201,414,4140201,4140101,4140203,0201,0101,0203
14478,4140201,414,4140201,4140101,4140203,0201,0101,0203
14504,4140201,414,4140201,4140101,4140203,0201,0101,0203
14507,4140201,414,4140201,4140101,4140203,0201,0101,0203
14513,4140201,414,4140201,4140101,4140203,0201,0101,0203
14521,4140201,414,4140201,4140101,4140203,0201,0101,0203
14522,4140201,414,4140201,4140101,4140203,0201,0101,0203
14527,4140201,414,4140201,4140101,4140203,0201,0101,0203
14532,4140201,414,4140201,4140101,4140203,0201,0101,0203
14537,4140201,414,4140201,4140101,4140203,0201,0101,0203
14541,4140201,414,4140201,4140101,4140203,0201,0101,0203
14544,4140201,414,4140201,4140101,4140203,0201,0101,0203
14548,4140201,414,4140201,4140101,4140203,0201,0101,0203
14561,4140201,414,4140201,4140101,4140203,0201,0101,0203
14588,4140201,414,4140201,4140101,4140203,0201,0101,0203
14818,4140201,414,4140201,4140101,4140203,0201,0101,0203
14841,4140201,414,4140201,4140101,4140203,0201,0101,0203
14842,4140201,414,4140201,4140101,4140203,0201,0101,0203
14847,4140201,414,4140201,4140101,4140203,0201,0101,0203
14853,4140201,414,4140201,4140101,4140203,0201,0101,0203
14854,4140201,414,4140201,4140101,4140203,0201,0101,0203
14860,4140201,414,4140201,4140101,4140203,0201,0101,0203
14864,4140201,414,4140201,4140101,4140203,0201,0101,0203
14865,4140201,414,4140201,4140101,4140203,0201,0101,0203
14869,4140201,414,4140201,4140101,4140203,0201,0101,0203
14874,4140201,414,4140201,4140101,4140203,0201,0101,0203
14878,4140201,414,4140201,4140101,4140203,0201,0101,0203
14881,4140201,414,4140201,4140101,4140203,0201,0101,0203
14882,4140201,414,4140201,4140101,4140203,0201,0101,0203
14886,4140201,414,4140201,4140101,4140203,0201,0101,0203
13020,4140202,414,4140202,4140203,4140201,0202,0203,0201
13028,4140202,414,4140202,4140203,4140201,0202,0203,0201
13029,4140202,414,4140202,4140203,4140201,0202,0203,0201
13030,4140202,414,4140202,4140203,4140201,0202,0203,0201
13032,4140202,414,4140202,4140203,4140201,0202,0203,0201
13035,4140202,414,4140202,4140203,4140201,0202,0203,0201
13037,4140202,414,4140202,4140203,4140201,0202,0203,0201
13039,4140202,414,4140202,4140203,4140201,0202,0203,0201
13041,4140202,414,4140202,4140203,4140201,0202,0203,0201
13042,4140202,414,4140202,4140203,4140201,0202,0203,0201
13044,4140202,414,4140202,4140203,4140201,0202,0203,0201
13051,4140202,414,4140202,4140203,4140201,0202,0203,0201
13054,4140202,414,4140202,4140203,4140201,0202,0203,0201
13066,4140202,414,4140202,4140203,4140201,0202,0203,0201
13082,4140202,414,4140202,4140203,4140201,0202,0203,0201
13103,4140202,414,4140202,4140203,4140201,0202,0203,0201
13104,4140202,414,4140202,4140203,4140201,0202,0203,0201
13116,4140202,414,4140202,4140203,4140201,0202,0203,0201
13123,4140202,414,4140202,4140203,4140201,0202,0203,0201
13132,4140202,414,4140202,4140203,4140201,0202,0203,0201
13134,4140202,414,4140202,4140203,4140201,0202,0203,0201
13157,4140202,414,4140202,4140203,4140201,0202,0203,0201
13162,4140202,414,4140202,4140203,4140201,0202,0203,0201
13163,4140202,414,4140202,4140203,4140201,0202,0203,0201
13308,4140202,414,4140202,4140203,4140201,0202,0203,0201
13409,4140202,414,4140202,4140203,4140201,0202,0203,0201
13421,4140202,414,4140202,4140203,4140201,0202,0203,0201
13461,4140202,414,4140202,4140203,4140201,0202,0203,0201
13478,4140202,414,4140202,4140203,4140201,0202,0203,0201
13483,4140202,414,4140202,4140203,4140201,0202,0203,0201
13115,4140203,414,4140203,4140101,4140201,0203,0101,0201
13301,4150101,415,4150101,4150302,4150303,0101,0302,0303
13305,4150101,415,4150101,4150302,4150303,0101,0302,0303
13312,4150101,415,4150101,4150302,4150303,0101,0302,0303
13331,4150101,415,4150101,4150302,4150303,0101,0302,0303
13343,4150101,415,4150101,4150302,4150303,0101,0302,0303
13345,4150101,415,4150101,4150302,4150303,0101,0302,0303
13368,4150101,415,4150101,4150302,4150303,0101,0302,0303
13404,4150101,415,4150101,4150302,4150303,0101,0302,0303
13420,4150101,415,4150101,4150302,4150303,0101,0302,0303
13433,4150101,415,4150101,4150302,4150303,0101,0302,0303
13472,4150101,415,4150101,4150302,4150303,0101,0302,0303
13494,4150101,415,4150101,4150302,4150303,0101,0302,0303
13615,4150101,415,4150101,4150302,4150303,0101,0302,0303
13620,4150101,415,4150101,4150302,4150303,0101,0302,0303
13628,4150101,415,4150101,4150302,4150303,0101,0302,0303
13638,4150101,415,4150101,4150302,4150303,0101,0302,0303
13643,4150101,415,4150101,4150302,4150303,0101,0302,0303
13632,4150102,415,4150102,4150303,4150309,0102,0303,0309
13639,4150302,415,4150302,4150303,4150304,0302,0303,0304
