st2,NAME,lake,lat,lon
NY,Monroe,Long Pond,43.2898056202627,-77.6931316751236
NY,Monroe,Buck Pond,43.2813453227002,-77.6670531612987
NY,Monroe,Cranberry Pond,43.3005214958454,-77.6973162605294
NY,Monroe,Kokopelli Pond,43.0882846743184,-77.6796972955769
NY,Suffolk,Far Pond,40.8794976101505,-72.4538974542703
NY,Suffolk,Old Fort Pond,40.8798291059324,-72.4404989475002
NY,Suffolk,Middle Pond,40.8794999662843,-72.4465744547324
NY,Westchester,Reservoir Number Three,40.9464322373581,-73.8011915166153
NY,Albany,Empire State Plaza Ice Rink (seasonal),42.6511165563176,-73.7589285922972
NY,Albany,Stump Pond,42.7353608079686,-73.8282133974973
NY,Monroe,George's Cove,43.0937893871552,-77.5495978740787
NY,Albany,Parker Pond,42.6796399764049,-73.8229401313274
NY,Erie,Como Lake,42.8935440503279,-78.6668408565276
NY,Monroe,Erie Canal Lock 33,43.0959737429069,-77.5694461849768
NY,Orleans,Glenwood Lake,43.2328722616238,-78.3899860090355
NY,Orleans,Waterport Reservoir,43.3149536543653,-78.2670902203258
NY,Warren,Echo Lake,43.4950022438246,-73.793607782923
NY,St. Lawrence,Marshall Pond,44.6612991022856,-74.9711634999552
NY,Schenectady,Iroquois Lake,42.8002012252445,-73.9122466725587
NY,Schenectady,Duck Pond,42.7971788018572,-73.9115910608985
NY,Tompkins,Beebe Lake,42.4512936383811,-76.4763682469633
NY,Rensselaer,Tackawasick Lake,42.5314394343,-73.5219081523478
NY,Rensselaer,Lyon Pond,42.5359846218706,-73.5804354793087
NY,Rensselaer,Cleveland Pond,42.5269495454492,-73.5838192541558
NY,Tompkins,Grossman Pond,42.451842819236,-76.4540919828693
NY,Tompkins,Houston Pond,42.4509915486952,-76.4546994968272
NY,Tompkins,Ithaca Reservoir,42.4141663182762,-76.4600543951479
NY,Onondaga,Meadowbrook Detention Basin,43.0291779206322,-76.11540418436
NY,Onondaga,Woodland Reservoir,43.0271356812417,-76.176947732678
NY,Tompkins,Fuertes Swan Pond,42.460616848942,-76.5088975822743
NY,Tompkins,Allan H. Treman State Marine Park,42.4585224887483,-76.514646230717
NY,Otsego,Moe Pond,42.7175200952957,-74.9453483070673
NY,Otsego,Canadarago Lake,42.8151330018933,-75.0062291995386
NY,Essex,Mirror Lake,44.290557317928,-73.980654744714
NY,Essex,Echo Lake,44.2971878312464,-73.9634818321209
NY,Erie,The Rez,42.8885083037611,-78.796355959874
NY,Kings,Bailey Fountain,40.673888090877,-73.9700917198078
NY,Erie,Aero Lake,42.9484586598128,-78.7064064173233
NY,Ulster,Echo Lake,42.0971562806873,-74.0909525457077
NY,Franklin,Dexter Lake,44.6091936768106,-74.5336629749253
NY,Franklin,Bay Pond,44.4263068908067,-74.4176318173187
NY,Franklin,Meacham Lake,44.5621959239074,-74.2864399139742
NY,Dutchess,Beacon Reservoir,41.4864956292755,-73.9407627495221
NY,Cayuga,Parker Pond,43.1614555473092,-76.5580820348812
NY,Cayuga,Otter Lake,43.1401981993277,-76.5330675117389
NY,Cayuga,Stark Pond,43.0997075140268,-76.5910728276535
NY,Onondaga,Mud Lake,43.1812967904134,-76.4093116402713
NY,Oswego,Lake Neatahwanta,43.3080303084852,-76.4370042502271
NY,Queens,Kissena Lake,40.7482426037449,-73.8055635207667
NY,Cortland,Song Lake,42.7688199453196,-76.1467084624513
NY,Onondaga,Tully Lake,42.7779848937998,-76.1347053161066
NY,Onondaga,Crooked Lake,42.7879320734615,-76.1498306968377
NY,Schuyler,Mud Creek,42.3873113638762,-77.0871404076746
NY,Schuyler,Waneta Lake,42.4446218723817,-77.101754058214
NY,Onondaga,Jamesville Reservoir,42.9744646752318,-76.0690739828103
NY,Westchester,Gate of Heaven Pond,41.0920187654049,-73.793310386869
NY,Orange,Green Pond,41.2470053608961,-74.1496360373958
NY,Putnam,Haines Pond,41.3910476918639,-73.5474949256214
NY,Putnam,Pine Pond,41.4655477761366,-73.7079672907169
NY,Putnam,Ice Pond,41.454445089695,-73.6127892933438
NY,Putnam,Seven Hills Lake,41.4855445995527,-73.7488065363077
NY,Putnam,Dean Pond,41.4574856966114,-73.6857087499297
NY,Saratoga,Little Round Lake,42.9406357808604,-73.7777805403803
NY,Saratoga,Lake Lonely,43.0556545647607,-73.7400755866881
NY,Saratoga,Owl Pond,43.0596068880332,-73.741414970593
NY,Livingston,Mount Morris Lake,42.7240833119366,-77.9174939696475
NY,Schuyler,Cayuta Lake,42.3670116040656,-76.7353408096361
NY,Saratoga,Reflecting Pool,43.0552662057535,-73.8021237878649
NY,Saratoga,Mud Pond,43.2429927853959,-73.7103085799833
NY,Erie,Lisa Pond,42.851930712105,-78.8551896601943
NY,Erie,Beth Pond,42.8517087927236,-78.8587323480192
NY,Kings,Sea Lion Pool,40.6655906043282,-73.9649142321541
NY,Erie,Dann Lake,43.0610145620111,-78.7045281601642
NY,Niagara,Forest Lake,43.0636741994601,-78.8269127307906
NY,Westchester,Crestwood Lake,40.9715530701476,-73.8273440526781
NY,Hamilton,Bennett Lake,43.3160158778942,-74.1937118430069
NY,Franklin,Whey Pond,44.3077532300388,-74.3922906311527
NY,Franklin,Copperas Pond,44.3140121979494,-74.376166335332
NY,Franklin,Fish Creek Pond,44.3023337562467,-74.3572170609359
NY,Franklin,East Pine Pond,44.339483426878,-74.4187158661253
NY,Franklin,Little Polliwog Pond,44.326871283485,-74.363455389723
NY,Franklin,Polliwog Pond,44.3339793692522,-74.3558255855278
NY,Franklin,Gordon Pond,44.3421844400387,-74.3407615882742
NY,Franklin,Follensby Clear Pond,44.3218188845304,-74.3470999664161
NY,Franklin,West Pine Pond,44.3382182379974,-74.4299591130301
NY,Franklin,Echo Pond,44.3085592786302,-74.3558028555444
NY,Monroe,Lake Lacoma,43.0509077234454,-77.4791330179693
NY,Monroe,Kettle Lake,43.0388559092681,-77.4749509556341
NY,Saratoga,Sugarloaf Pond,42.7884557058135,-73.6979228198109
NY,Saratoga,Champlain Canal,42.7869579371065,-73.6902898996963
NY,Rensselaer,Lansingburgh Reservoir,42.7831742844747,-73.6521583550836
NY,Rensselaer,Brunswick Reservoir,42.7640008201684,-73.637796862278
NY,Rensselaer,Vanderheyden Reservoir,42.7647613059434,-73.6324299785875
NY,Albany,The Lake,42.7185692434766,-73.7916536608131
NY,Rensselaer,Hampton Manor Lake,42.6169184999305,-73.7264336265113
NY,Suffolk,Marion Lake,41.1260368728104,-72.3337927812454
NY,Suffolk,Munn Lake,41.1465415297098,-72.3067531207779
NY,Washington,Summit Lake,43.2101537107755,-73.4633431314683
NY,Erie,Lake Jerome,42.9511240955506,-78.601262090967
NY,Oneida,Hopper Reservoir Number 2,43.0760851570374,-75.2296027647404
NY,Oneida,Golden Reservoir Number 4,43.0740773785706,-75.2339658226247
NY,Oneida,Cascade Reservoir Number 5,43.0740889324867,-75.2270915569247
NY,Franklin,Lake Clear,44.3708519286012,-74.2512083602433
NY,Washington,McDougall Lake,43.174047260943,-73.3942619381567
NY,Washington,Carter Pond,43.1643065053006,-73.4216156021662
NY,Steuben,Loon Lake,42.4925122525571,-77.5668207543043
NY,Warren,Halfway Brook Reservoir,43.3160743821406,-73.6852386970169
NY,Rockland,Congers Lake,41.1428970865577,-73.9397972904085
NY,Rockland,Swartwout Lake,41.151205791773,-73.9308301798929
NY,Hamilton,Fall Lake,43.4541181474804,-74.5024844248815
NY,Hamilton,Vly Lake,43.4853065497991,-74.4900846425134
NY,Niagara,Spring Lake,43.1880874061647,-78.6262414482757
NY,Westchester,Vernay Lake,41.2090975537954,-73.8255039888245
NY,Westchester,Shadow Lake,41.208372697307,-73.8192602686138
NY,Livingston,Bull Head Pond,42.8560349856066,-77.7543906825402
NY,Sullivan,Hankins Pond,41.5376991770378,-74.9851947243571
NY,Sullivan,Grass Swamp Pond,41.5533805478727,-74.9835772269296
NY,Sullivan,Freys Pond,41.5712518313672,-74.9735692491533
NY,Sullivan,Tusten Mountain Lake,41.5191247934263,-74.9697802001449
NY,Sullivan,Mahls Pond,41.5591525059195,-74.984052977604
NY,Sullivan,Rock Lake,41.5558353456148,-74.9979566670055
NY,Sullivan,Davis Pond,41.5723486428629,-74.9820903588115
NY,Sullivan,Feagles Lake,41.6044332917611,-75.0476749404618
NY,Sullivan,Little Lake Erie,41.6051272183526,-75.0604335205593
NY,Steuben,Lake Salubria,42.3292301847652,-77.2927924620845
NY,Essex,Livingston Pond,44.1104828296235,-73.9877341090204
NY,Essex,Avalanche Lake,44.1332237516962,-73.9667056176088
NY,Essex,Lake Colden,44.1227118030343,-73.9794550045582
NY,Essex,Flowed Lake,44.1126326153875,-73.9914375897788
NY,Essex,Calamity Pond,44.112350016965,-74.0002617870805
NY,Delaware,Sand Pond,41.9158007240694,-75.1844620887101
NY,Sullivan,Lake Louise Marie,41.6099887147984,-74.5811406046414
NY,Ulster,Rondout Reservoir,41.825793754348,-74.4714366129913
NY,Schenectady,Collins Lake,42.8268726351552,-73.9538100176706
NY,Chautauqua,Lower Cassadaga Lake,42.3447638546375,-79.3171944033342
NY,Chautauqua,Upper Cassadaga Lake,42.3574009525646,-79.3254741722076
NY,Madison,Cazenovia Lake,42.948185853125,-75.8719288516148
NY,St. Lawrence,Leonard Pond,44.3317644338602,-74.7374507532272
NY,St. Lawrence,Star Lake,44.1572737955163,-75.045199379675
NY,Franklin,Lower Chateaugay Lake,44.8178595389107,-74.0174856274943
NY,Franklin,Lower Saint Regis Lake,44.429362436941,-74.2602360942095
NY,Franklin,Lake Titus,44.7249077767434,-74.282102152341
NY,Franklin,Debar Pond,44.6230794323704,-74.1945808478516
NY,Franklin,Indian Lake,44.7163918700795,-74.1345861247091
NY,Warren,Hovey Pond,43.3300733027185,-73.662895992813
NY,Dutchess,Stissing Pond,41.9712388920351,-73.6735261403734
NY,Ulster,Spring Lake,41.9277038563923,-74.0413150672024
NY,Orange,Lusk Reservoir,41.3877150386953,-73.9621762330397
NY,Ulster,Honk Lake,41.7521518861819,-74.3794491090248
NY,Sullivan,Montgomery Lake,41.5253205610678,-74.9172778737063
NY,Sullivan,Bodine Lake,41.5221243926503,-74.9263362482175
NY,Sullivan,Washington Lake,41.5329988917967,-74.9213688666541
NY,Sullivan,Lake Huntington,41.6830079165673,-74.9903109255265
NY,Oswego,Lower Reservoir,43.5261204443827,-75.9620621507614
NY,Herkimer,South Lake,43.5120335775472,-74.8907615038718
NY,Herkimer,Honnedaga Lake,43.5219587189685,-74.8231360669038
NY,Oneida,White Lake,43.5440026980875,-75.1494975787158
NY,Hamilton,Lake Pleasant,43.4788774183838,-74.3767051668559
NY,Hamilton,The Floe,43.4000789662558,-74.707844728366
NY,Herkimer,Swan Lake,43.387372658647,-74.8890361732546
NY,Hamilton,Pine Lake,43.4165094888753,-74.6557740211648
NY,Warren,Crystal Lake,43.6550798592471,-73.7419720483557
NY,Otsego,Silver Lake,42.6000459918363,-75.3306804299905
NY,Cattaraugus,Harwood Lake,42.3830396517739,-78.3803681818014
NY,Chautauqua,Minton Reservoir,42.2964341856653,-79.575829158618
NY,Orange,Brooks Pond,41.3303455383925,-73.99453322708
NY,Cattaraugus,Lime Lake,42.4274393863097,-78.479200781906
NY,Chemung,Weyer Pond,42.106987086318,-76.80266430631
NY,Tioga,Nichols Pond,42.2114504636008,-76.4947766529827
NY,Herkimer,Cedar Lake,42.9538124246512,-75.186088475245
NY,Niagara,Hyde Park Lake,43.1008318313938,-79.0225431090358
NY,Tompkins,Coleman Lake,42.3092894157205,-76.5174815388812
NY,Orange,Garrison Pond,41.3344542037077,-73.9836270033782
NY,Allegany,Rushford Lake,42.3799299887192,-78.1989334995329
NY,St. Lawrence,Trout Lake,44.3641186045653,-75.2673303722919
NY,Westchester,Lake Mohegan,41.3144399149649,-73.8501757102894
NY,Oneida,Feeder Pond,43.4835227158245,-75.3291378915279
NY,Orange,Ambdur Park Lake,41.3542145310124,-74.1650971682983
NY,Orange,Earl Reservoir,41.3653542982237,-74.1360200378317
NY,Orange,Tomahawk Lake,41.4093538768921,-74.2231675818174
NY,Orange,Orange Lake,41.5488608891828,-74.1035947612754
NY,Orange,Lake Frederick,41.3395719447648,-74.0966027706263
NY,Orange,Cromwell Lake,41.3431026235559,-74.1482120186298
NY,Orange,Beaverdam Lake,41.4419904537864,-74.1157998517634
NY,Delaware,Beaver Spring Pond,42.4773568173807,-74.8348430318986
NY,Dutchess,Sylvan Lake,41.6087569301794,-73.7417799304389
NY,Dutchess,Dieterich Pond,41.7944444943214,-73.6883042078214
NY,Dutchess,East Bend Lake,41.6481986355147,-73.8682712019763
NY,Dutchess,Shooks Pond,41.9788296181892,-73.8302506442905
NY,Columbia,Robinson Pond,42.1184111414788,-73.5561499476785
NY,Columbia,Queechy Lake,42.4072289608741,-73.4146718041617
NY,Lewis,Onjebonge Pond,44.1071298484288,-75.4793107158357
NY,Lewis,Bullhead Pond,44.125798617513,-75.4067574797782
NY,Lewis,Quarry Pond,44.1121561103296,-75.4950877765822
NY,Herkimer,Middle Branch Lake,43.7017457671927,-75.0983592237643
NY,Herkimer,Little Simon Pond,43.7325234890565,-75.0411819518521
NY,Herkimer,Half Moon Pond,43.7346557875204,-75.0141323245323
NY,Herkimer,North Pond,43.7460420604099,-75.1054994901759
NY,Herkimer,Beaver Pond,43.7044074418053,-75.0275082655505
NY,Herkimer,Lake Tekeni,43.6837802863269,-75.0411420514261
NY,Herkimer,Cedar Pond,43.6929830962964,-75.0821476734997
NY,Herkimer,Gibbs Lake,43.7323801198602,-75.0008385594535
NY,Herkimer,Big Otter Lake,43.7294500290165,-75.1073026047966
NY,Herkimer,Lake Easka,43.6816836747269,-75.0522394180173
NY,Herkimer,Blackfoot Pond,43.7453665500225,-75.0282100322943
NY,Herkimer,Middle Settlement Lake,43.6847620389433,-75.0976686088227
NY,Herkimer,Tamarack Lake,43.6639630371683,-75.0853171741603
NY,Herkimer,Nelson Lake,43.6472528890633,-75.0584217791755
NY,Wyoming,Hubbards Pond,42.8041358072734,-78.2325731428625
NY,Wyoming,Gouinlocks Pond,42.8052863700269,-78.2085297599076
NY,Wyoming,Java Lake,42.6319376871617,-78.3434931944259
NY,Westchester,Still Lake,41.200805727648,-73.8097327525789
NY,Westchester,Whippoorwill Lake,41.1434759319523,-73.7473401250929
NY,Westchester,White Plains Reservoir Number One,41.0592021466753,-73.7594134179303
NY,Westchester,White Plains Reservoir Number Two,41.0547885952208,-73.7599934341649
NY,Westchester,Cockrene Pond,41.2142096467,-73.76067196729
NY,Lewis,Francis Lake,43.8550521495697,-75.1705605852637
NY,Lewis,Crystal Lake,43.8389903696932,-75.275103249986
NY,Lewis,Soft Maple Reservoir,43.9160977201656,-75.2186579924032
NY,Lewis,Effley Falls Pond,43.9225494008779,-75.2645527583701
NY,Lewis,Airport Pond,43.7467366179349,-75.271011295547
NY,Lewis,Pleasant Lake,43.6887832449666,-75.2876026664523
NY,Lewis,Hinchings Pond,43.7560373607789,-75.2781425577213
NY,Lewis,Chase Upper Lake,43.7678349889245,-75.2809923899008
NY,Lewis,Parsons Pond,43.7601344020262,-75.2906570949632
NY,Lewis,Lily Pond,43.6877463483555,-75.2743447190235
NY,Lewis,Little Otter Lake,43.7440522189716,-75.2646510736505
NY,Lewis,Chase Lake,43.7587542996332,-75.3045342696369
NY,Lewis,Brantingham Lake,43.6958386485075,-75.2744056089334
NY,Lewis,Lake of the Pines,43.6802843484358,-75.2768383470472
NY,Lewis,Copper Lake,43.6642119843242,-75.1415346737026
NY,Washington,Lake Lauderdale,43.0898075619492,-73.3739787297126
NY,Sullivan,Masten Lake,41.6054741559295,-74.5417507430147
NY,Sullivan,White Lake,41.6823541372773,-74.8372958701149
NY,Sullivan,Lake Jefferson,41.7757342426366,-74.9210595054166
NY,Sullivan,Swan Lake,41.7641652429754,-74.7991977917599
NY,Washington,Hedges Lake,43.1074658556892,-73.3830283148179
NY,Washington,Dead Lake,43.098171662734,-73.378957110848
NY,Washington,Schoolhouse Lake,43.0956866814145,-73.3762464092073
NY,Essex,Lower Ausable Lake,44.1060824916638,-73.8342412947724
NY,Essex,Upper Ausable Lake,44.077932464026,-73.8726774039878
NY,Essex,Upper Cascade Lake,44.2235728371869,-73.8782216923763
NY,Essex,Lower Cascade Lake,44.2308505734068,-73.868906739731
NY,Essex,Round Lake,44.2289289908836,-73.9024655583326
NY,Greene,Greens Lake,42.2875085259082,-73.8817958347456
NY,Delaware,Lake Delaware,42.2352152101511,-74.8260098939732
NY,Washington,Copeland Pond,43.4328257066886,-73.5599031591083
NY,Warren,Keenan Reservoir,43.3304719380224,-73.7565198754708
NY,Warren,Lake Forest,43.3669598500282,-73.790635939756
NY,Warren,Lake Vanare,43.3716173116289,-73.7891961689622
NY,Warren,Stewart Lake,43.3967485551091,-73.8052910247245
NY,Washington,Hadlock Pond (Lake Hadlock),43.4239017792844,-73.5721208044639
NY,Hamilton,Echo Lake,43.4967054225874,-74.3879956251959
NY,Hamilton,Elm Lake,43.5423177152047,-74.3332354658071
NY,Hamilton,Lake Sound,43.5046688300083,-74.4183033834367
NY,Hamilton,Bill's Pond,43.3039760122094,-74.7060039787462
NY,Hamilton,Bochen Lake,43.3610373467797,-74.7543693662171
NY,Herkimer,Boyer Lake,43.290905472089,-74.7445089586137
NY,Hamilton,DeBraine Lake,43.3639189870799,-74.7221620566574
NY,Hamilton,Diamond Lake,43.3077940630423,-74.7295798927112
NY,Hamilton,Jerseyfield Lake,43.3053525345004,-74.7624906544326
NY,Herkimer,Little Metcalf Lake,43.2737820088256,-74.7223655745165
NY,Hamilton,Feullard Lake,43.3591032117342,-74.742376628224
NY,Ulster,Chodikee Lake,41.7726760899844,-73.9838220833491
NY,Saratoga,Mechanicville Reservoir,42.9412824877824,-73.7283333392837
NY,Warren,Pack Forest Lake,43.5574671139272,-73.8126256822098
NY,St. Lawrence,Bridge Brook Pond,44.1615815050641,-74.581579969521
NY,St. Lawrence,Eagle Crag Lake,44.1785229883998,-74.6085819343438
NY,Franklin,Gull Pond,44.2101265820392,-74.527485359754
NY,St. Lawrence,Horseshoe Lake,44.1316893363067,-74.6209269822956
NY,St. Lawrence,Mount Arab Lake,44.1874243387393,-74.6003010516118
NY,Saratoga,Haupt Pond,43.0949847265875,-73.7845120899109
NY,Monroe,Shadow Lake,43.1490219253138,-77.4699168417442
NY,Hamilton,Round Lake,44.0703611440994,-74.5848171499184
NY,Hamilton,Sperry Pond,44.0862711030194,-74.5120866132263
NY,Erie,West Pond,42.8869880430959,-78.7284693663739
NY,Hamilton,Stony Pond,44.0254262972888,-74.5928742784829
NY,Dutchess,Sunfish Cove,41.6770919197531,-73.9391892717416
NY,Madison,Bradley Brook Reservoir,42.8339504380121,-75.66195760473
NY,Madison,Hatch Lake,42.8345549439454,-75.6778687655237
NY,Madison,Lebanon Reservoir,42.8029264777484,-75.6069818207487
NY,Madison,Torpy Pond,42.8232662969794,-75.7169277167507
NY,Madison,Seymour Pond,42.8031432953944,-75.6220574893377
NY,Clinton,Miner Lake,44.8687040668647,-73.6800298973223
NY,Clinton,Bradley Pond,44.7531023751519,-73.887766578092
NY,Clinton,Lake Roxanne,44.8960152884195,-73.805560211301
NY,Niagara,Lasal Lake,43.1798890001472,-78.9057809328095
NY,Niagara,Bond Lake,43.1816248661847,-78.9166179752244
NY,Niagara,Thaler Lake,43.178934449119,-78.9072371188089
NY,Niagara,Myers Lake East,43.1826336024418,-78.9232491967366
NY,Niagara,Myers Lake West,43.1832260259298,-78.9261696039062
NY,Niagara,Rainbow Lake,43.1846258029228,-78.9289887925518
NY,Orange,Little Cedar Pond,41.1804992605864,-74.2760242191485
NY,Orange,Blue Lake,41.1634004152567,-74.2601774744195
NY,Queens,Meadow Lake,40.7344767960404,-73.8397251364946
NY,Queens,Willow Lake,40.7235599997186,-73.8331338453335
NY,Erie,Lackawanna Canal,42.8262979960452,-78.8596202005561
NY,Clinton,Woodruff Pond,44.7413067825947,-73.419343175862
NY,St. Lawrence,Sylvia Lake,44.2533553307084,-75.4135936194283
NY,St. Lawrence,Little Pine Pond,44.1332730855634,-74.6578152773489
NY,St. Lawrence,Little Trout Pond,44.0957742638977,-74.6515336288669
NY,St. Lawrence,Trout Pond,44.0954462279416,-74.640417060554
NY,St. Lawrence,Black Pond,44.1501950034935,-74.5891962517203
NY,St. Lawrence,Colvin Pond,44.1102240683723,-74.7509955008284
NY,St. Lawrence,Graves Pond,44.1004743618786,-74.7531625570111
NY,St. Lawrence,Iron Pond,44.1182937992858,-74.720079717139
NY,St. Lawrence,Minnow Pond,44.192289102696,-74.5335512350498
NY,St. Lawrence,Panther Pond,44.1360466862118,-74.7102354637006
NY,St. Lawrence,Spring Pond,44.0945472669647,-74.7485129705367
NY,St. Lawrence,Triangle Pond,44.1303235831564,-74.704687554147
NY,St. Lawrence,L Pond,44.4600978595617,-74.9689635112552
NY,St. Lawrence,Medbury Pond,44.4773928830471,-74.9714525414386
NY,St. Lawrence,Flat Rock Reservoir,44.2192452829852,-75.068838520342
NY,Oneida,Otter Lake,43.5919292323389,-75.1178425472787
