Zipcode,HUC8
50632,07080208
50633,07080204
50634,07080205
50635,07080205
50636,07080202
50638,07080205
50641,07080102
50642,07080205
50643,07080205
50644,07080102
50645,07080102
50647,07080201
50648,07080205
50649,07080204
50650,07060006
50651,07080205
50652,07080205
50653,07080202
50654,07060006
50655,07060004
50657,07080205
50658,07080201
50659,07080102
50660,07080205
50662,07080102
50664,07080102
50665,07080205
50666,07080201
50667,07080205
50668,07080102
50669,07080205
50670,07080204
50671,07080102
50672,07080207
50673,07080205
50674,07080102
50675,07080205
50676,07080102
50677,07080201
50680,07080205
50681,07080102
50682,07080102
50701,07080205
50702,07080205
50703,07080205
50707,07080205
50801,10240012
50830,10280102
50831,10280101
50833,10240013
50835,10280101
50836,10240012
50837,10240009
50839,10240009
50840,10240012
50841,10240009
50842,10240012
50843,10240009
50845,10280101
50846,10240009
50847,10240009
50848,10240013
50849,10280102
50851,10240012
50853,10240009
50854,10280101
50857,10240010
50858,10280102
50859,10240010
50860,10280101
50861,10280101
50862,10240013
50863,10280101
50864,10240009
51001,10170203
51002,10230005
51003,10230002
51004,10230004
51005,10230005
51006,10230005
51007,10230004
51008,10230002
51009,10230003
51010,10230003
51011,10170203
51012,10230003
51014,10230003
51015,10230004
51016,10230003
51018,10230003
51019,10230005
51020,10230005
51022,10230002
51023,10170203
51024,10230002
51025,10230005
51026,10230004
51027,10170203
51028,10230004
51029,10230003
51030,10230004
51031,10230002
51033,10230003
51034,10230005
51035,10230004
51036,10230002
51037,10230003
51038,10230002
51039,10230004
51040,10230004
51041,10230002
51044,10230003
51045,10230002
51046,10230003
51047,10230003
51048,10230003
51049,10230003
51050,10230004
51051,10230003
51052,10230004
51053,10230005
51054,10230004
51055,10230001
51056,10230003
51058,10230003
51060,10230001
51061,10230003
51062,10170203
51063,10230001
51101,10230001
51103,10230001
51104,10230001
51105,10230002
51106,10230004
51108,10230002
51109,10170203
51111,10230001
51201,10230002
51230,10170204
51231,10230003
51232,10170204
51234,10230002
51235,10170204
51237,10170204
51238,10230002
51239,10170204
51240,10170203
51241,10170203
51242,10170204
51243,10170204
51244,10170204
51245,10230003
51246,10170204
51247,10170204
51248,10230002
51249,10170204
51250,10170203
51301,10230003
51331,10230003
51333,10230003
51334,07100002
51338,10230003
51340,10230003
51341,10230003
51342,07100002
51343,10230003
51345,10230003
51346,10230003
51347,10230003
51350,10230003
51351,10230003
51354,10230003
51355,10230003
51357,10230003
51358,10230003
51360,10230003
51363,07100002
51364,10230003
51365,07100002
51366,10230003
51401,07100007
51430,07100007
51431,10230005
51432,10240002
51433,07100006
51436,07100007
51439,10230001
51440,07100007
51441,10230007
51442,10230007
51443,07100006
51444,07100007
51445,10230005
51446,10240002
51447,10240002
51448,10230007
51449,07100006
51450,07100006
51451,07100006
51452,07100007
51453,07100006
51454,10240002
51455,10240002
51458,10230007
51459,07100006
51460,10230001
51461,10230001
51462,07100006
51463,10240003
51465,10230007
51466,10230007
51467,10230007
51501,10230006
51503,10230006
51510,10230006
51520,10230007
51521,10240002
51523,10230004
51525,10240002
51526,10230006
51527,10240002
51528,10230007
51529,10230007
51530,10230006
51531,10240003
51532,10240003
51533,10240002
51534,10240001
51535,10240003
51536,10240002
51537,10240002
51540,10240002
51541,10240002
51542,10230006
51543,10240003
51544,10240003
51545,10230003
51546,10230007
51548,10240001
51549,10240002
51550,10230007
51551,10240002
51552,10240003
51553,10240002
51554,10240001
51555,10230007
51556,10230001
51557,10230001
51558,10230001
51559,10230006
51560,10240002
51561,10240001
51562,10230006
51563,10230006
51564,10230001
51565,10230006
51566,10240003
51570,10240002
51571,10240002
51572,10230001
51573,10240005
51575,10240002
51576,10230006
51577,10240002
51578,10240002
51579,10230007
51601,10240003
51630,10240005
51631,10240010
51632,10240009
51636,10240005
51637,10240010
51638,10240003
51639,10240003
51640,10240004
51645,10240002
51646,10240013
51647,10240005
51648,10240001
51649,10240002
51650,10240003
51651,10240009
51652,10240002
51653,10240001
51654,10240001
51656,10240005
52001,07060003
52002,07060003
52003,07060005
52030,07060006
52031,07060005
52032,07060006
52033,07060006
52035,07060004
52036,07060006
52037,07060006
52038,07060006
52039,07060003
52040,07060006
52041,07060006
52042,07060004
52043,07060004
52044,07060004
52045,07060006
52046,07060006
52047,07060004
52048,07060004
52049,07060003
52050,07060004
52052,07060004
52053,07060003
52054,07060006
52056,07060006
52057,07060006
52060,07060006
52064,07060005
52065,07060006
52066,07060003
52068,07060005
52069,07060006
52070,07060005
52071,07060005
52072,07060004
52073,07060003
52074,07060006
52075,07060005
52076,07060004
52077,07060004
52078,07060006
52079,07060006
52101,07060002
52132,07060004
52133,07060004
52134,07060002
52135,07060004
52136,07060002
52140,07060002
52141,07060004
52142,07060004
52144,07060004
52146,07060001
52147,07060004
52151,07060001
52154,07060004
52155,07060004
52156,07060004
52157,07060001
52158,07060001
52159,07060001
52160,07060002
52161,07060004
52162,07060001
52163,07060004
52164,07060004
52165,07060002
52166,07060004
52168,07060004
52169,07060004
52170,07060001
52171,07060004
52172,07060001
52175,07060004
52201,07080209
52202,07080205
52203,07080208
52205,07080102
52206,07080205
52207,07060006
52208,07080208
52209,07080205
52210,07080205
52211,07080208
52212,07060006
52213,07080205
52214,07080102
52215,07080208
52216,07080103
52217,07080208
52218,07080102
52219,07080102
52220,07080209
52221,07080209
52222,07080209
52223,07060006
52224,07080205
52225,07080208
52227,07080208
52228,07080205
52229,07080205
52231,07080106
52232,07080208
52233,07080205
52235,07080209
52236,07080209
52237,07060006
52240,07080209
52241,07080209
52242,07080209
52245,07080209
52246,07080209
52247,07080209
52248,07080107
52249,07080205
52251,07080208
52252,07060006
52253,07080206
52254,07080103
52255,07080103
52257,07080205
52301,07080208
52302,07080206
52305,07080103
52306,07080206
52307,07080208
52308,07080209
52309,07060006
52310,07060006
52312,07080103
52313,07080205
52314,07080206
52315,07080205
52316,07080209
52317,07080208
52318,07080205
52320,07080103
52321,07060006
52322,07080209
52323,07080103
52324,07080205
52325,07080209
52326,07080102
52327,07080209
52328,07080206
52329,07080205
52330,07080102
52332,07080205
52333,07080208
52334,07080209
52335,07080209
52336,07080206
52337,07080206
52338,07080208
52339,07080208
52340,07080209
52341,07080205
52342,07080208
52344,07080102
52345,07080205
52346,07080205
52347,07080208
52348,07080208
52349,07080205
52351,07080208
52352,07080205
52353,07080107
52354,07080205
52355,07080209
52356,07080209
52358,07080206
52359,07080107
52361,07080209
52362,07060006
52401,07080205
52402,07080205
52403,07080206
52404,07080205
52405,07080205
52411,07080205
52501,07100009
52530,07080107
52531,07100009
52533,07080107
52534,07100009
52535,07100009
52536,07100009
52537,07110001
52540,07080107
52542,07110001
52543,07080107
52544,10280201
52548,07100009
52549,10280201
52550,07080106
52551,07100009
52552,07100009
52553,07100009
52554,07100009
52555,10280201
52556,07080107
52557,07080107
52560,07100009
52561,07080105
52562,07080106
52563,07080107
52565,07100009
52566,07100009
52567,07100009
52568,07080107
52569,07100009
52570,07110001
52571,07100009
52572,10280201
52573,07100009
52574,10280201
52576,07080105
52577,07100009
52580,07080107
52581,10280201
52583,10280201
52584,07110001
52585,07080107
52586,07080106
52588,07100009
52590,10280201
52591,07080106
52593,10280201
52594,07100009
52595,07080105
52601,07080104
52619,07100009
52620,07100009
52621,07080107
52623,07080107
52624,07080104
52625,07080104
52626,07100009
52627,07080104
52630,07080107
52631,07080104
52632,07100009
52635,07080107
52637,07080104
52638,07080104
52639,07080104
52640,07080209
52641,07080107
52644,07080107
52645,07080107
52646,07080104
52647,07080107
52649,07080107
52650,07080104
52651,07080107
52652,07080107
52653,07080209
52654,07080107
52655,07080104
52656,07080104
52657,07080104
52658,07080104
52659,07080107
52660,07080104
52701,07060005
52720,07080206
52721,07080206
52722,07080101
52726,07080101
52727,07060005
52728,07080101
52729,07080103
52730,07080101
52731,07060006
52732,07080101
52737,07080209
52738,07080209
52739,07080209
52742,07080103
52745,07080103
52746,07080103
52747,07080206
52748,07080103
52749,07080101
52750,07080103
52751,07080103
52752,07080209
52753,07080101
52754,07080206
52755,07080209
52756,07080103
52757,07080101
52758,07080103
52759,07080101
52760,07080206
52761,07080101
52765,07080103
52766,07080206
52767,07080101
52768,07080103
52769,07080206
52771,07060005
52772,07080206
52773,07080103
52774,07080103
52776,07080206
52777,07080103
52778,07080206
52801,07080101
52802,07080101
52803,07080101
52804,07080101
52806,07080101
52807,07080101
53001,04040003
53002,07090001
53003,07090001
53004,04030101
53005,04040003
53006,07090001
53007,04040003
53010,04040003
53011,04040003
53012,04040003
53013,04030101
53014,04030101
53015,04030101
53016,07090001
53017,07090002
53018,07090002
53019,04040003
53020,04030101
53021,04040003
53022,04040003
53023,04030101
53024,04040003
53027,07090001
53029,07090001
53031,04030101
53032,07090001
53033,07090001
53034,07090001
53035,07090001
53036,07090001
53037,04040003
53038,07090001
53039,07090001
53040,04040003
53042,04030101
53044,04030101
53045,07120006
53046,07120006
53047,07090001
53048,07090001
53049,04030101
53050,07090001
53051,04040003
53057,04030101
53058,07090001
53059,07090001
53061,04030101
53063,04030101
53065,04030203
53066,07090001
53069,07090001
53070,04030101
53072,07120006
53073,04030101
53074,04030101
53075,04040003
53076,04040003
53078,07090001
53079,04030101
53080,04040003
53081,04030101
53083,04030101
53085,04030101
53086,07090001
53088,04030203
53089,07120006
53090,04040003
53091,07090001
53092,04040003
53093,04030101
53094,07090001
53095,04040003
53097,04040003
53098,07090001
53099,07090001
53103,07120006
53104,07120004
53105,07120006
53108,04040002
53110,04040002
53114,07090002
53115,07090002
53118,07090002
53119,07120006
53120,07120006
53121,07120006
53122,04040003
53125,07120006
53126,04040002
53127,07120006
53128,07120006
53129,04040002
53130,04040002
53132,04040002
53137,07090002
53139,07120006
53140,04040002
53142,07120004
53143,04040002
53144,04040002
53146,07120006
53147,07120006
53149,07120006
53150,07120006
53151,04040002
53153,07120006
53154,04040002
53156,07090002
53157,07120006
53158,07120004
53167,07120006
53168,07120006
53170,07120006
53172,04040002
53176,07120006
53177,04040002
53178,07090002
53179,07120006
53181,07120006
53182,04040002
53183,07120006
53184,07090006
53185,07120006
53186,07120006
53188,07120006
53189,07120006
53190,07090002
53191,07120006
53192,07120006
53195,07120006
53202,04040003
53203,04040003
53204,04040003
53205,04040003
53206,04040003
53207,04040003
53208,04040003
53209,04040003
53210,04040003
53211,04040003
53212,04040003
53213,04040003
53214,04040003
53215,04040003
53216,04040003
53217,04040003
53218,04040003
53219,04040003
53220,04040003
53221,04040003
53222,04040003
53223,04040003
53224,04040003
53225,04040003
53226,04040003
53227,04040002
53228,04040002
53233,04040003
53235,04040002
53295,04040003
53402,04040002
53403,04040002
53404,04040002
53405,04040002
53406,04040002
53501,07090002
53502,07090004
53503,07070005
53504,07090003
53505,07090002
53506,07070005
53507,07090003
53508,07090004
53510,07090003
53511,07090002
53515,07070005
53516,07090003
53517,07070005
53518,07070005
53520,07090004
53521,07090004
53522,07090003
53523,07090002
53525,07090002
53526,07090003
53527,07090002
53528,07070005
53529,07090002
53530,07090003
53531,07090002
53532,07090002
53533,07070005
53534,07090002
53536,07090002
53537,07090002
53538,07090002
53540,07070005
53541,07090003
53543,07070005
53544,07090003
53545,07090002
53546,07090002
53548,07090002
53549,07090001
53550,07090004
53551,07090001
53553,07090003
53554,07060003
53555,07070005
53556,07070005
53557,07090001
53558,07090002
53559,07090001
53560,07070005
53561,07070005
53562,07090002
53563,07090002
53565,07090003
53566,07090003
53569,07070005
53570,07090004
53571,07090002
53572,07090004
53573,07070005
53574,07090004
53575,07090002
53576,07090002
53577,07070005
53578,07070005
53579,07090001
53580,07090003
53581,07070005
53582,07070005
53583,07070005
53584,07070005
53585,07090002
53586,07060005
53587,07090003
53588,07070005
53589,07090002
53590,07090002
53593,07090004
53594,07090001
53597,07090002
53598,07090002
53599,07090003
53703,07090002
53704,07090002
53705,07090002
53706,07090002
53711,07090002
53713,07090002
53714,07090002
53715,07090002
53716,07090002
53717,07090002
53718,07090002
53719,07090004
53726,07090002
53792,07090002
53801,07060003
53802,07060003
53803,07060005
53804,07060003
53805,07070005
53806,07060003
53807,07060005
53808,07060003
53809,07070005
53810,07060003
53811,07060005
53812,07060005
53813,07060003
53816,07070005
53817,07060003
53818,07060003
53820,07060003
53821,07070005
53825,07060003
53826,07070005
53827,07070005
53901,04030201
53910,07070003
53911,07090002
53913,07070004
53916,07090001
53919,07090001
53920,04030201
53922,07090001
53923,04030201
53924,07070005
53925,07090001
53926,04030201
53928,07090001
53929,07070004
53930,04030201
53931,04030201
53932,07090001
53933,07090001
53934,07070003
53935,04030201
53936,07070003
53937,07070005
53939,04030201
53940,07070003
53941,07070004
53942,07070005
53943,07070005
53944,07070003
53946,04030201
53947,04030201
53948,07070003
53949,04030201
53950,07070003
53951,07070005
53952,04030201
53953,04030201
53954,04030201
53955,07070005
53956,07090001
53959,07070004
53960,07070005
53961,07070004
53962,07070004
53963,07090001
53964,04030201
53965,07070003
53968,07070004
53969,07070005
54001,07030005
54002,07040001
54003,07040001
54004,07050007
54005,07030005
54006,07030005
54007,07030005
54009,07030005
54011,07040001
54013,07050007
54014,07040001
54015,07030005
54016,07030005
54017,07030005
54020,07030005
54021,07040001
54022,07030005
54023,07030005
54024,07030005
54025,07030005
54026,07030005
54027,07050005
54028,07050005
54082,07030005
54101,04030103
54102,04030108
54103,04030105
54104,04030105
54106,04030202
54107,04030202
54110,04030101
54111,04030103
54112,04030105
54113,04030204
54114,04030105
54115,04030204
54119,04030108
54120,04030108
54121,04030108
54123,04030204
54124,04030104
54125,04030108
54126,04030204
54127,04030103
54128,04030202
54129,04030101
54130,04030204
54135,04030202
54136,04030204
54137,04030103
54138,04030104
54139,04030104
54140,04030204
54141,04030103
54143,04030105
54149,04030104
54150,04030202
54151,04030108
54152,04030202
54153,04030104
54154,04030104
54155,04030204
54156,04030108
54157,04030105
54159,04030105
54160,04030101
54161,04030105
54162,04030103
54165,04030204
54166,04030202
54169,04030203
